N,a
1065267.68372348,8.01150363972719
1069727.1572235,8.18403181612964
1069727.1572235,8.33001719616248
1069727.1572235,8.17076041794483
1075673.12189019,8.17076041794483
1075673.12189019,8.48927397438013
1081619.08655688,8.23711740886885
1087565.05122357,8.52908816893454
1093511.01589027,8.63525935441297
1094006.51294582,8.64853075259777
1099456.98055696,8.76797333626101
1101934.46583475,8.80778753081542
1105402.94522365,8.87414452173944
1111348.90989034,8.95377291084827
1117294.87455704,9.28555786546836
1119772.35983482,8.96704430903306
1123240.83922373,9.28555786546836
1126213.82155707,9.44481464368601
1126213.82155707,9.28555786546836
1126213.82155707,9.12630108725071
1129186.80389042,9.28555786546836
1132655.28327932,9.60407142190365
1135132.76855711,9.31210066183797
1141078.73322381,9.65715701464287
1147024.6978905,9.75005680193649
1147024.6978905,9.7633282001213
1152970.66255719,9.88277078378453
1154952.65077942,9.92258497833895
1158916.62722388,10.0154847656326
1164862.59189057,10.3207269238831
1170808.55655727,10.4268981093615
1170808.55655727,10.0818417565566
1176259.0241684,10.2410985347742
1176754.52122396,10.4401695075463
1176754.52122396,10.4003553129919
1177250.01827952,10.5596120912095
1177745.51533508,10.7188688694272
1182700.48589065,10.4401695075463
1188646.45055734,10.798497258536
1189141.9476129,10.8781256476448
1194592.41522404,11.342624584113
1199051.88872406,11.0373824258625
1200538.37989073,11.3558959822978
1201529.37400184,11.5151527605154
1201529.37400184,11.3558959822978
1201529.37400184,11.1966392040801
1202024.8710574,11.6744095387331
1206484.34455742,11.4355243714066
1210943.81805744,11.8336663169507
1212430.30922411,11.9531089006139
1212925.80627967,11.9929230951683
1218376.27389081,12.3910650407125
1221349.25622415,12.6299502080389
1221349.25622415,12.4706934298213
1221349.25622415,12.3114366516036
1221349.25622415,12.152179873386
1224322.2385575,12.6963071989629
1230268.20322419,13.1475347372463
1233736.68261309,13.4262340991272
1233736.68261309,13.2669773209095
1233736.68261309,13.1077205426919
1233736.68261309,12.9484637644742
1236214.16789088,13.704933461008
1236214.16789088,13.5854908773448
1241664.63550202,14.2225179902154
1241664.63550202,14.0632612119977
1241664.63550202,13.9040044337801
1241664.63550202,13.7447476555625
1242160.13255758,13.9836328228889
1248106.09722427,14.5941171393899
1248106.09722427,14.381774768433
1249592.58839094,14.859545103086
1250088.0854465,15.0188018813036
1250088.0854465,14.7002883248683
1250088.0854465,14.5410315466507
1252565.57072429,15.1780586595213
1253556.5648354,15.3373154377389
1254052.06189096,15.470029419587
1254547.55894652,15.4965722159566
1257025.04422431,16.1335993288271
1257520.54127986,15.9743425506095
1257520.54127986,15.8150857723919
1257520.54127986,15.6558289941742
1258016.03833542,16.2928561070448
1259998.02655765,16.8502548308066
1260493.52361321,16.4521128852624
1261980.01477988,16.6113696634801
1263466.50594656,17.2483967763507
1263466.50594656,16.9298832199154
1263466.50594656,16.7706264416977
1263962.00300211,17.089139998133
1264457.50005767,17.4076535545683
1265943.99122435,19.2125637077016
1265943.99122435,17.566910332786
1266439.4882799,17.7261671110036
1267430.48239102,17.8854238892213
1268421.47650213,18.6817077803095
1268421.47650213,18.5224510020918
1268421.47650213,18.3631942238742
1268421.47650213,18.2039374456565
1268916.97355769,18.0446806674389
1270403.46472436,19.0002213367448
1270403.46472436,18.8409645585271
1271394.45883548,19.796505227833
1271394.45883548,19.6372484496154
1271394.45883548,19.3187348931801
1271889.95589104,22.8223840139683
1271889.95589104,19.4779916713977
1271889.95589104,19.1594781149624
1273376.44705771,20.4335323407036
1273871.94411327,20.5927891189212
1273871.94411327,20.274275562486
1273871.94411327,20.1150187842683
1273871.94411327,19.9557620060507
1274862.93822438,20.9113026753565
1274862.93822438,20.7520458971389
1275358.43527994,21.7075865664448
1275358.43527994,21.3890730100095
1275358.43527994,21.2298162317918
1275358.43527994,21.0705594535742
1275853.9323355,21.8668433446624
1275853.9323355,21.5483297882271
1276349.42939106,22.1853569010977
1276349.42939106,22.0261001228801
1276844.92644661,22.3446136793154
1277340.42350217,23.1408975704036
1277340.42350217,22.9816407921859
1277340.42350217,22.6631272357506
1277340.42350217,22.503870457533
1277835.92055773,23.791196081459
1277835.92055773,22.8223840139683
1278331.41761329,23.6186679050565
1278331.41761329,23.4594111268389
1278826.91466885,24.0964382397095
1278826.91466885,23.9371814614918
1278826.91466885,23.7779246832742
1279817.90877996,24.8927221307977
1279817.90877996,24.73346535258
1279817.90877996,24.5742085743624
1279817.90877996,24.4149517961448
1279817.90877996,24.2556950179271
1280808.90289108,26.4852899129742
1280808.90289108,26.3260331347565
1280808.90289108,26.0075195783212
1280808.90289108,25.8482628001036
1280808.90289108,25.6890060218859
1280808.90289108,25.5297492436683
1280808.90289108,25.3704924654506
1280808.90289108,25.211235687233
1280808.90289108,25.0519789090153
1281304.39994663,26.8038034694094
1281304.39994663,26.6445466911918
1281304.39994663,26.1667763565389
1281799.89700219,27.2815738040624
1281799.89700219,27.1223170258447
1281799.89700219,26.9630602476271
1282295.39405775,27.7593441387153
1282295.39405775,27.6000873604977
1282295.39405775,27.44083058228
1282790.89111331,28.3963712515859
1282790.89111331,28.2371144733683
1282790.89111331,28.0778576951506
1282790.89111331,27.918600916933
1283286.38816886,29.6704254773271
1283286.38816886,29.3519119208918
1283286.38816886,29.1926551426741
1283286.38816886,29.0333983644565
1283286.38816886,28.8741415862388
1283286.38816886,28.7148848080212
1283286.38816886,28.5556280298036
1283781.88522442,25.8615341982884
1283781.88522442,30.4667093684153
1283781.88522442,30.3074525901977
1283781.88522442,30.14819581198
1283781.88522442,29.9889390337624
1283781.88522442,29.8296822555447
1283781.88522442,29.5111686991094
1289727.84989111,26.4587471166045
1295673.81455781,27.9716865096722
