N,a
11345.4465522547,3.96372719336201
17291.411218947,4.01681278610123
23237.3758856394,4.05662698065564
24723.8670523125,4.03008418428603
29183.3405523318,4.05662698065564
35129.3052190241,4.08316977702525
41075.2698857166,4.2689693516125
47021.2345524089,4.20261236068848
52967.1992191013,4.21588375887329
57922.1697746782,4.18934096250368
58913.1638857936,4.24242655524289
64859.128552486,4.2689693516125
70805.0932191784,4.29551214798211
76751.0578858707,4.32205494435172
82697.0225525631,4.33532634253652
88642.9872192555,4.34859774072132
94588.9518859478,4.37514053709094
100534.91655264,4.38841193527573
112426.845886025,4.36186913890613
124318.77521941,4.41495473164535
130264.739886102,4.42822612983015
136210.704552794,4.42822612983015
142156.669219487,4.44149752801495
148102.633886179,4.44149752801495
154048.598552872,4.45476892619975
159994.563219564,4.76001108445025
165940.527886256,4.38841193527573
171886.492552949,4.83963947355907
177832.457219641,4.41495473164535
183778.421886333,4.74673968626544
189724.386553026,4.73346828808064
195670.351219718,4.73346828808064
201616.315886411,4.73346828808064
207562.280553103,4.74673968626544
213508.245219795,4.74673968626544
219454.209886488,4.74673968626544
225400.17455318,4.74673968626544
231346.139219872,4.76001108445025
237292.103886565,4.78655388081985
243238.068553257,4.76001108445025
249184.03321995,4.89272506629828
255129.997886642,4.86618226992868
261075.962553334,4.76001108445025
267021.927220027,4.78655388081985
272967.891886719,4.78655388081985
278913.856553411,4.79982527900466
284859.821220104,4.79982527900466
290805.785886796,4.79982527900466
296751.750553488,4.79982527900466
302697.715220181,4.79982527900466
308643.679886873,4.81309667718946
314589.644553566,4.81309667718946
320535.609220258,4.81309667718946
326481.57388695,4.81309667718946
332427.538553643,4.82636807537426
338373.503220335,4.82636807537426
344319.467887028,4.82636807537426
350265.43255372,4.82636807537426
356211.397220412,4.82636807537426
362157.361887105,4.85291087174387
368103.326553797,4.85291087174387
374049.291220489,4.85291087174387
379995.255887182,4.85291087174387
385941.220553874,4.85291087174387
391887.185220566,4.85291087174387
397833.149887259,4.85291087174387
403779.114553951,4.85291087174387
409725.079220644,4.86618226992868
415671.043887336,4.86618226992868
421617.008554028,4.87945366811348
427562.973220721,4.87945366811348
433508.937887413,4.87945366811348
439454.902554106,4.87945366811348
445400.867220798,4.87945366811348
451346.83188749,4.87945366811348
457292.796554183,4.87945366811348
463238.761220875,4.87945366811348
469184.725887567,4.87945366811348
475130.69055426,4.87945366811348
481076.655220952,4.93253926085269
487022.619887644,4.93253926085269
492968.584554337,5.18469582636397
498914.549221029,4.93253926085269
504860.513887722,4.93253926085269
510806.478554414,4.89272506629828
516752.443221106,4.89272506629828
522698.407887799,4.89272506629828
528644.372554491,4.89272506629828
534590.337221183,4.89272506629828
540536.301887876,4.89272506629828
546482.266554568,4.89272506629828
552428.231221261,4.89272506629828
558374.195887953,4.89272506629828
564320.160554645,4.91926786266789
570266.125221338,4.91926786266789
576212.08988803,4.91926786266789
582158.054554722,4.91926786266789
588104.019221415,4.91926786266789
594049.983888107,4.91926786266789
599995.9485548,4.91926786266789
605941.913221492,4.91926786266789
611887.877888184,4.93253926085269
617833.842554877,4.93253926085269
623779.807221569,4.9590820572223
629725.771888261,4.9590820572223
635671.736554954,4.98562485359191
641617.701221646,4.98562485359191
647563.665888338,5.01216764996152
653509.630555031,5.03871044633112
659455.595221723,5.09179603907034
665401.559888416,5.03871044633112
671347.524555108,5.21123862273357
677293.4892218,5.03871044633112
683239.453888493,5.14488163180955
689185.418555185,5.17142442817917
695131.383221877,5.21123862273357
701077.34788857,5.23778141910319
707023.312555262,5.2775956136576
712969.277221955,5.31740980821201
718915.241888647,5.35722400276642
724861.206555339,5.38376679913603
730807.171222032,5.41030959550563
736753.135888724,5.46339518824485
742699.100555417,5.48993798461446
748645.065222109,5.54302357735367
754591.029888801,5.46339518824485
760536.994555494,5.80845154104975
766482.959222186,5.59610917009289
766978.456277744,5.6226519664625
772428.923888878,5.6491947628321
778374.888555571,5.71555175375612
784320.853222263,5.75536594831053
790266.817888955,5.78190874468014
796212.782555648,5.82172293923455
802158.74722234,5.86153713378896
808104.711889033,5.90135132834337
814050.676555725,5.94116552289779
819996.641222417,6.04733670837622
825942.60588911,5.95443692108259
831888.570555802,6.3393074684419
837834.535222494,6.02079391200661
839321.026389168,6.10042230111544
843780.499889187,6.16677929203945
849726.464555879,6.21986488477867
855672.429222572,6.27295047751788
861618.393889264,6.3260360702571
867564.358555956,6.40566445936592
869546.346778187,6.41893585755073
873510.323222649,6.40566445936592
879456.287889341,6.6445496266924
885402.252556033,6.53837844121396
891348.217222726,6.52510704302916
897294.181889418,6.61800683032278
903240.14655611,6.671092423062
909186.111222803,6.69763521943161
915132.075889495,6.75072081217083
921078.040556188,6.81707780309484
927024.00522288,6.75072081217083
932969.969889572,6.96306318312769
938915.934556265,6.75072081217083
944861.899222957,6.88343479401886
950807.86388965,6.89670619220367
956753.828556342,6.90997759038847
962699.793223034,6.92324898857327
968645.757889727,6.94979178494288
974591.722556419,6.94979178494288
980537.687223111,7.0028773776821
986483.651889804,6.87016339583406
992429.616556496,7.13559135953013
998375.581223189,6.94979178494288
1004321.54588988,7.05596297042131
1010267.51055657,7.09577716497572
1016213.47522327,7.12231996134533
1022159.43988996,7.17540555408455
1028105.40455665,7.20194835045415
1034051.36922334,7.25503394319337
1039997.33389004,7.3744765268566
1045943.29855673,7.26830534137817
1051889.26322342,7.63990449055268
1057835.22789011,7.3612051286718
1060808.21022346,7.53373330507425
1063781.1925568,7.49391911051984
1069727.1572235,7.54700470325906
1075673.12189019,7.60009029599827
1081619.08655688,7.65317588873749
1087565.05122357,7.7062614814767
1093511.01589027,7.74607567603111
1099456.98055696,7.82570406513994
1103420.95700142,7.85224686150954
1105402.94522365,7.78588987058552
1111348.90989034,8.13094622339042
1117294.87455704,7.87878965787915
1121754.34805706,8.01150363972719
1123240.83922373,8.02477503791199
1129186.80389042,8.07786063065121
1135132.76855711,8.13094622339042
1141078.73322381,8.18403181612964
1147024.6978905,8.22384601068405
1152970.66255719,8.26366020523846
1158916.62722388,8.31674579797767
1164862.59189057,8.43618838164091
1170808.55655727,8.34328859434729
1176754.52122396,8.59544515985856
1182700.48589065,8.4229169834561
1183691.48000177,8.48927397438013
1188646.45055734,8.55563096530415
1194592.41522404,8.58217376167376
1200538.37989073,8.63525935441297
1206484.34455742,8.68834494715219
1212430.30922411,8.7414305398914
1218376.27389081,8.79451613263062
1224322.2385575,8.90068731810905
1230268.20322419,8.86087312355463
1234727.67672421,8.96704430903306
1236214.16789088,9.23247227272914
1238196.15611311,9.12630108725071
1242160.13255758,8.96704430903306
1248106.09722427,9.16611528180513
1252070.07366873,9.28555786546836
1254052.06189096,9.25901506909875
1259998.02655765,9.36518625457718
1262971.008891,9.44481464368601
1265943.99122435,9.48462883824042
1271889.95589104,9.59080002371885
1272880.95000215,9.60407142190365
1277835.92055773,9.71024260738209
