N,a
559365.189999068,12.152179873386
561347.178221299,14.2225179902154
561347.178221299,13.4262340991272
562338.172332415,12.3114366516036
563824.663499088,12.4706934298213
564320.160554645,12.829021180811
564815.657610203,12.6299502080389
567788.639943549,12.7892069862566
568284.136999107,13.2669773209095
568284.136999107,13.1077205426919
568284.136999107,12.9484637644742
568284.136999107,11.9929230951683
569275.131110222,16.1335993288271
570266.125221338,13.9969042210737
570266.125221338,11.8336663169507
570761.622276895,13.5854908773448
571752.616388011,13.7447476555625
573239.107554684,16.9298832199154
573239.107554684,14.381774768433
573239.107554684,14.0632612119977
573734.604610242,13.9040044337801
575221.095776915,14.5410315466507
576212.08988803,16.2928561070448
576212.08988803,19.6372484496154
577203.083999145,15.3373154377389
577203.083999145,15.1780586595213
577203.083999145,15.0188018813036
577203.083999145,14.859545103086
577203.083999145,14.7002883248683
579185.072221376,15.4965722159566
580176.066332492,15.9743425506095
580176.066332492,15.8150857723919
580176.066332492,15.6558289941742
582158.054554722,18.376465622059
582158.054554722,16.7706264416977
582158.054554722,16.6113696634801
582158.054554722,16.4521128852624
582653.55161028,27.2815738040624
583149.048665838,16.2928561070448
583644.545721396,17.089139998133
584140.042776953,25.6890060218859
584140.042776953,17.2483967763507
584635.539832511,17.4076535545683
585131.036888069,17.8854238892213
585131.036888069,17.566910332786
585626.533943626,18.2039374456565
585626.533943626,17.7261671110036
586122.030999184,18.3631942238742
586617.528054742,19.0002213367448
586617.528054742,18.8409645585271
586617.528054742,18.6817077803095
587113.025110299,19.1594781149624
587113.025110299,18.5224510020918
588104.019221415,21.3359874172703
588104.019221415,27.44083058228
588104.019221415,19.4779916713977
588104.019221415,19.3187348931801
588599.516276972,20.1150187842683
588599.516276972,19.9557620060507
589095.01333253,20.9113026753565
589095.01333253,20.7520458971389
589095.01333253,20.4335323407036
589095.01333253,20.274275562486
589590.510388088,21.2298162317918
589590.510388088,21.0705594535742
589590.510388088,20.5927891189212
590086.007443646,22.503870457533
590086.007443646,22.1853569010977
590086.007443646,22.0261001228801
590086.007443646,21.8668433446624
590086.007443646,21.7075865664448
590086.007443646,21.5483297882271
590086.007443646,21.3890730100095
590581.504499203,22.3446136793154
591077.001554761,22.9816407921859
591077.001554761,22.8223840139683
591077.001554761,22.6631272357506
591572.498610319,24.0964382397095
591572.498610319,23.9371814614918
591572.498610319,23.7779246832742
591572.498610319,23.6186679050565
591572.498610319,23.4594111268389
591572.498610319,23.3001543486212
591572.498610319,23.1408975704036
592067.995665876,25.3704924654506
592067.995665876,25.211235687233
592067.995665876,24.8927221307977
592067.995665876,24.73346535258
592067.995665876,24.5742085743624
592067.995665876,24.4149517961448
592067.995665876,24.2556950179271
592563.492721434,26.0075195783212
592563.492721434,25.8482628001036
592563.492721434,25.5297492436683
592563.492721434,25.0519789090153
593058.989776992,26.6445466911918
593058.989776992,26.4852899129742
593058.989776992,26.3260331347565
593058.989776992,26.1667763565389
593554.486832549,26.8038034694094
594049.983888107,22.9550979958163
594049.983888107,27.1223170258447
594049.983888107,26.9630602476271
595040.977999223,19.796505227833
596031.972110338,18.0446806674389
599995.9485548,22.1588141047281
605941.913221492,26.9232460530727
683239.453888493,4.9590820572223
