N,a
-14866.4957583054,4.93161644258329
-7674.75559462979,4.93161644258329
-483.015430954227,5.01696285669075
116.296249352046,4.84627002847583
116.296249352046,4.67557720026092
116.296249352046,4.504884372046
6708.72473272134,4.93161644258329
13900.4648963969,4.93161644258329
21092.2050600725,4.97428964963702
28283.9452237481,5.05963606374448
35475.6853874237,5.08808486844696
42667.4255510992,5.11653367314945
49859.1657147747,5.14498247785193
57050.9058784504,5.18765568490566
64242.646042126,5.21610448960815
71434.3862058015,5.24455329431063
78626.1263694771,5.27300209901312
85817.8665331526,5.3014509037156
93009.6066968283,5.32989970841809
100201.346860504,5.35834851312057
107393.087024179,5.38679731782306
114584.827187855,5.41524612252555
121776.567351531,5.50059253663301
128968.307515206,5.55749014603798
136160.047678882,5.55749014603798
143351.787842557,5.57171454838922
150543.528006233,5.55749014603798
157735.268169908,5.55749014603798
164927.008333584,5.61438775544295
172118.74849726,5.69973416955041
179310.488660935,5.71395857190165
186502.228824611,5.71395857190165
193693.968988286,5.69973416955041
200885.709151962,5.69973416955041
208077.449315637,5.78508058365787
215269.189479313,6.02689542362899
222460.929642989,6.15491504479018
229652.669806664,6.21181265419516
236844.40997034,6.21181265419516
244036.150134015,6.21181265419516
251227.890297691,6.21181265419516
258419.630461366,6.26871026360013
265611.370625042,6.53897390827374
272803.110788718,6.6243203223812
279994.850952393,6.6243203223812
287186.591116069,6.6243203223812
294378.331279744,6.6243203223812
301570.07144342,6.63854472473244
308761.811607096,6.73811554119114
315953.551770771,6.85191076000109
323145.291934447,6.9230327717573
330337.032098122,6.9230327717573
337528.772261798,6.90880836940606
344720.512425473,6.90880836940606
351912.252589149,6.9230327717573
359103.992752825,7.03682799056725
366295.7329165,7.20752081878216
373487.473080176,7.27864283053837
380679.213243851,7.36398924464584
387870.953407527,7.42088685405081
395062.693571202,7.50623326815826
402254.433734878,7.66270169402193
409446.173898554,7.77649691283188
415439.290701617,7.57735527991448
416637.914062229,7.77649691283188
423230.342545599,7.7480481081294
423829.654225905,7.77649691283188
424428.965906211,7.91874093634431
431021.39438958,7.77649691283188
438213.134553256,7.81917011988561
445404.874716931,7.94718974104679
452596.614880607,8.17478017866668
459788.355044283,8.35969740923284
466980.095207958,8.50194143274527
474171.835371634,8.53039023744775
481363.575535309,8.53039023744775
481962.887215616,8.43081942098905
483161.510576228,8.77220507741889
483161.510576228,8.60151224920397
485558.757297453,8.9428979056338
488555.315698985,8.61573665155521
493949.120821742,9.11359073384872
495747.055862661,8.97134671033629
502339.48434603,9.28428356206363
502938.796026336,9.52609840203476
510130.536190012,9.83903525376211
510729.847870318,9.45497639027855
513127.094591543,9.62566921849346
513726.40627185,9.96705487492329
513726.40627185,9.79636204670838
514925.029632462,10.1377477031382
517322.276353687,9.85325965611335
523315.39315675,10.3084405313531
524514.016517363,10.1519721054895
531705.756681038,10.5218065666218
538897.496844714,10.9912118442128
540096.120205327,10.479133359568
543092.678606858,10.9912118442128
543092.678606858,10.8205190159979
543092.678606858,10.649826187783
544291.301967471,11.1619046724277
546089.23700839,11.3041486959401
551483.042131146,11.3325975006426
553280.977172065,11.8446759852874
558075.470614516,11.5032903288575
558674.782294822,12.1860616417172
558674.782294822,12.0153688135023
558674.782294822,11.8446759852874
558674.782294822,11.6739831570724
560472.717335741,13.0110769780893
562869.964056966,12.3567544699321
564068.587417579,12.527447298147
