N,a
-14866.4957583054,3.56607381686396
13900.4648963969,3.58029821921521
21092.2050600725,3.87901066859131
28283.9452237481,3.85056186388882
35475.6853874237,3.85056186388882
42667.4255510992,3.85056186388882
49859.1657147747,3.83633746153758
57050.9058784504,3.85056186388882
64242.646042126,3.85056186388882
71434.3862058015,3.85056186388882
78626.1263694771,3.85056186388882
85817.8665331526,3.85056186388882
93009.6066968283,3.85056186388882
100201.346860504,3.83633746153758
107393.087024179,3.83633746153758
114584.827187855,3.83633746153758
121776.567351531,3.83633746153758
128968.307515206,3.83633746153758
136160.047678882,3.83633746153758
143351.787842557,3.83633746153758
150543.528006233,3.83633746153758
157735.268169908,3.83633746153758
164927.008333584,3.83633746153758
172118.74849726,3.83633746153758
179310.488660935,3.85056186388882
186502.228824611,3.85056186388882
193693.968988286,3.85056186388882
200885.709151962,3.85056186388882
208077.449315637,3.85056186388882
215269.189479313,3.85056186388882
222460.929642989,3.85056186388882
229652.669806664,3.86478626624007
236844.40997034,3.86478626624007
244036.150134015,3.86478626624007
251227.890297691,3.86478626624007
258419.630461366,3.87901066859131
265611.370625042,3.87901066859131
272803.110788718,3.87901066859131
279994.850952393,3.87901066859131
287186.591116069,3.89323507094255
294378.331279744,3.89323507094255
301570.07144342,3.9074594732938
308761.811607096,3.92168387564504
315953.551770771,3.92168387564504
323145.291934447,3.93590827799628
330337.032098122,3.93590827799628
337528.772261798,4.19194752031866
344720.512425473,4.19194752031866
351912.252589149,4.2061719226699
359103.992752825,4.22039632502114
366295.7329165,4.22039632502114
373487.473080176,4.23462072737238
380679.213243851,4.26306953207487
387870.953407527,4.26306953207487
395062.693571202,4.27729393442611
402254.433734878,4.29151833677736
409446.173898554,4.3057427391286
416637.914062229,4.37686475088481
423829.654225905,4.36264034853357
431021.39438958,4.44798676264103
438213.134553256,4.44798676264103
445404.874716931,4.43376236028978
452596.614880607,4.43376236028978
459788.355044283,4.46221116499227
466980.095207958,4.46221116499227
474171.835371634,4.37686475088481
481363.575535309,4.41953795793854
502938.796026336,4.41953795793854
510130.536190012,4.49065996969475
517322.276353687,4.53333317674849
524514.016517363,4.53333317674849
531705.756681038,4.56178198145097
538897.496844714,4.47643556734351
546089.23700839,4.44798676264103
553280.977172065,4.4053135555873
560472.717335741,4.4053135555873
567664.457499416,4.54755757909973
574856.197663092,4.53333317674849
582047.937826768,4.53333317674849
589239.677990443,4.54755757909973
596431.418154119,4.56178198145097
603623.158317794,4.61867959085594
610814.89848147,4.64712839555843
618006.638645145,4.66135279790967
625198.378808821,4.61867959085594
632390.118972497,4.59023078615346
639581.859136172,4.61867959085594
646773.599299848,4.61867959085594
653965.339463523,4.64712839555843
661157.079627199,4.57600638380222
668348.819790874,4.57600638380222
675540.55995455,4.57600638380222
682732.300118226,4.64712839555843
689924.040281901,4.77514801671961
697115.780445577,4.77514801671961
704307.520609252,4.77514801671961
711499.260772928,4.77514801671961
718691.000936603,4.78937241907086
725882.741100279,4.81782122377334
733074.481263955,4.84627002847583
740266.22142763,4.88894323552956
747457.961591306,4.93161644258329
754649.701754981,4.96006524728578
761841.441918657,4.86049443082707
769033.182082332,4.91739204023204
776224.922246008,4.86049443082707
783416.662409684,5.0027384543395
790608.402573359,5.01696285669075
797800.142737035,5.04541166139323
804991.88290071,5.05963606374448
812183.623064386,5.07386046609572
819375.363228061,5.1023092707982
826567.103391737,5.1023092707982
833758.843555413,5.15920688020317
840950.583719088,5.11653367314945
848142.323882764,5.21610448960815
855334.064046439,5.17343128255442
862525.804210115,5.03118725904199
869717.544373791,5.18765568490566
876909.284537466,5.15920688020317
884101.024701142,5.18765568490566
891292.764864817,5.23032889195939
898484.505028493,5.24455329431063
905676.245192169,5.21610448960815
912867.985355844,5.15920688020317
920059.72551952,5.17343128255442
927251.465683195,5.11653367314945
934443.205846871,5.40102172017431
941634.946010546,5.3014509037156
948826.686174222,5.3014509037156
956018.426337898,5.27300209901312
963210.166501573,5.2018800872569
970401.906665249,5.21610448960815
977593.646828924,5.24455329431063
984785.3869926,5.31567530606685
991977.127156275,5.31567530606685
999168.867319951,5.41524612252555
1006360.60748363,5.44369492722804
1013552.3476473,5.3014509037156
1020744.08781098,5.47214373193052
1056702.78862936,5.52904134133549
1063894.52879303,5.60016335309171
1071086.26895671,5.60016335309171
1078278.00912038,5.54326574368673
1085469.74928406,5.94154900952154
1121428.45010244,5.69973416955041
1128620.19026611,5.69973416955041
1135811.93042979,5.98422221657527
1157387.15092081,6.28293466595137
1171770.63124816,5.98422221657527
1178962.37141184,5.98422221657527
1186154.11157552,6.05534422833148
1193345.85173919,6.09801743538521
1200537.59190287,6.12646624008769
1207729.33206654,6.19758825184391
1214921.07223022,6.26871026360013
1222112.81239389,6.31138347065385
1229304.55255757,6.45362749416628
1236496.29272124,6.43940309181504
1250879.7730486,6.78078874824487
1258071.51321227,6.7238911388399
1265263.25337595,6.68121793178617
1272454.99353962,6.78078874824487
1279646.7337033,6.55319831062499
1286838.47386697,6.79501315059611
1292831.59067004,6.89458396705481
1294030.21403065,7.10795000232346
1301221.95419433,7.06527679526973
1308413.694358,7.07950119762097
1310810.94107923,7.06527679526973
1315605.43452168,7.19329641643092
1322797.17468535,6.95148157645978
1326992.3564475,7.23596962348465
1329988.91484903,7.25019402583589
1337180.6550127,7.43511125640205
1338978.59005362,7.40666245169956
1344372.39517638,7.49200886580702
1351564.13534005,7.7480481081294
1353961.38206128,7.57735527991448
1358755.87550373,7.63425288931945
1361752.43390526,7.7480481081294
1365947.61566741,7.81917011988561
1373139.35583108,7.84761892458809
1377933.84927353,7.91874093634431
1380331.09599476,8.00408735045177
1381529.71935537,8.08943376455922
1387522.83615843,7.97563854574928
1394714.57632211,8.03253615515425
1401906.31648578,8.28857539747663
1404902.87488731,8.26012659277414
1409098.05664946,8.45926822569154
1414491.86177222,8.43081942098905
1416289.79681313,8.62996105390646
1419885.66689497,8.60151224920397
1423481.53697681,8.65840985860894
1428276.03041926,8.77220507741889
1430673.27714049,8.78642947977013
1436067.08226324,8.9428979056338
1437865.01730416,9.1420395385512
1439662.95234508,9.11359073384872
1440861.57570569,9.28428356206363
1445056.75746784,9.19893714795617
1446854.69250876,9.45497639027855
1452248.49763151,9.15626394090244
1459440.23779519,9.28428356206363
1466631.97795886,10.479133359568
1473823.71812254,10.1661965078407
1474423.02980285,10.479133359568
1475022.34148315,10.3084405313531
1475621.65316346,9.96705487492329
1476220.96484376,9.79636204670838
1478618.21156499,10.649826187783
1478618.21156499,9.62566921849346
1479816.8349256,10.1377477031382
1480416.14660591,10.8205190159979
1481015.45828621,10.8916410277541
1487607.88676958,10.9912118442128
1488207.19844989,11.2045778794814
1491203.75685142,11.1619046724277
1493601.00357265,11.3325975006426
1495398.93861357,11.7166563641262
1495398.93861357,11.5032903288575
1498994.8086954,11.6739831570724
1500792.74373632,11.8446759852874
1502590.67877724,12.001144411151
1506785.86053939,12.3567544699321
1506785.86053939,12.1860616417172
1506785.86053939,12.0153688135023
1509782.41894092,13.0253013804405
1509782.41894092,12.6981401263619
1510981.04230153,12.527447298147
1511580.35398184,12.8688329545769
1513977.60070306,13.0395257827918
1516974.15910459,14.4192928108623
1517573.4707849,13.3809114392216
1518172.78246521,13.2102186110067
1518772.09414551,13.7222970956514
1519970.71750612,13.8929899238663
1519970.71750612,13.5516042674365
1520570.02918643,14.0636827520813
1521768.65254704,14.2343755802962
1524165.89926827,16.0693234836065
1524765.21094857,14.7464540649409
1524765.21094857,14.575761236726
1524765.21094857,14.4050684085111
1526563.14598949,15.4292253778006
1526563.14598949,15.2585325495857
1526563.14598949,15.0878397213708
1526563.14598949,14.9171468931558
1528361.08103041,15.7706110342304
1528960.39271072,15.5999182060155
1530758.32775164,16.4533823470901
1530758.32775164,16.2826895188752
1530758.32775164,16.1119966906603
1530758.32775164,15.9413038624453
1531357.63943194,18.3594522621566
1532556.26279256,16.9654608317348
1532556.26279256,16.7947680035199
1532556.26279256,16.624075175305
1534354.19783348,17.4775393163796
1534953.50951378,17.3068464881647
1534953.50951378,17.1361536599497
1535552.82119409,17.6482321445945
1536751.4445547,18.3310034574542
1536751.4445547,18.1603106292392
1536751.4445547,17.9896178010243
1536751.4445547,17.8189249728094
1537950.06791531,18.8430819420989
1537950.06791531,18.672389113884
1537950.06791531,18.5016962856691
1538549.37959562,20.6495810407068
1539748.00295623,19.3551604267436
1539748.00295623,19.1844675985287
1539748.00295623,19.0137747703138
1540347.31463654,20.2086245678182
1540347.31463654,20.0379317396033
1540347.31463654,19.5258532549586
1540946.62631684,19.8672389113884
1540946.62631684,19.6965460831735
1542145.24967746,21.0620887088928
1542145.24967746,20.8913958806779
1542145.24967746,20.720703052463
1542145.24967746,20.5500102242481
1542145.24967746,20.3793173960331
1542744.56135776,21.5741671935375
1542744.56135776,21.4034743653226
1543343.87303807,21.2327815371077
1543943.18471838,21.9155528499674
1543943.18471838,21.7448600217525
1544542.49639868,22.769016991042
1544542.49639868,22.598324162827
1544542.49639868,22.4276313346121
1544542.49639868,22.2569385063972
1545141.80807899,24.1345596167613
1545141.80807899,23.6224811321165
1545141.80807899,23.4517883039016
1545141.80807899,22.9397098192569
1545141.80807899,22.0862456781823
1545741.11975929,23.0677294404181
1545741.11975929,23.9638667885464
1545741.11975929,23.7931739603314
1545741.11975929,23.2810954756867
1545741.11975929,23.1104026474718
1546340.4314396,24.8173309296209
1546340.4314396,24.646638101406
1546340.4314396,24.4759452731911
1546340.4314396,24.3052524449762
1546939.74311991,24.9880237578359
1547539.05480021,25.6707950706955
1547539.05480021,25.5001022424806
1547539.05480021,25.3294094142657
1548138.36648052,27.2070305246298
1548138.36648052,27.0363376964148
1548138.36648052,26.8656448681999
1548138.36648052,26.694952039985
1548138.36648052,26.5242592117701
1548138.36648052,26.3535663835552
1548138.36648052,26.1828735553403
1548138.36648052,26.0121807271253
1548138.36648052,25.8414878989104
1548138.36648052,25.1587165860508
1548737.67816083,28.0604946657043
1548737.67816083,27.8898018374894
1548737.67816083,27.7191090092745
1548737.67816083,27.5484161810596
1548737.67816083,27.3777233528447
1549336.98984113,29.0846516349938
1549336.98984113,28.9139588067789
1549336.98984113,28.743265978564
1549336.98984113,28.5725731503491
1549336.98984113,28.4018803221342
1549336.98984113,28.2311874939193
1549936.30152144,29.9381157760684
1549936.30152144,29.7674229478535
1549936.30152144,29.5967301196386
1549936.30152144,29.4260372914237
1549936.30152144,29.2553444632087
1552932.85992297,25.4005314260219
1560124.60008665,26.7802984540925
1567316.34025032,27.6053137904646
