N,a
-18384.3767812072,3.99026998973162
-12438.4121145149,3.96372719336201
-8474.43567005324,3.87082740606839
-6492.44744782243,4.20261236068848
-546.482781130064,3.73811342422035
2426.49955221609,3.71157062785074
5399.4818855623,4.2556979534277
9363.45833002386,3.55231384963309
23237.3758856394,3.93718439699241
29183.3405523318,3.95045579517721
35129.3052190241,3.96372719336201
41075.2698857166,3.97699859154682
47021.2345524089,4.00354138791643
52967.1992191013,4.01681278610123
58913.1638857936,4.03008418428603
64859.128552486,4.05662698065564
70805.0932191784,4.05662698065564
76751.0578858707,4.06989837884044
82697.0225525631,4.08316977702525
88642.9872192555,4.10971257339486
94588.9518859478,4.10971257339486
100534.91655264,4.10971257339486
106480.881219333,4.13625536976446
112426.845886025,4.13625536976446
118372.810552717,4.13625536976446
124318.77521941,4.13625536976446
130264.739886102,4.16279816613407
136210.704552794,4.16279816613407
142156.669219487,4.16279816613407
148102.633886179,4.17606956431887
154048.598552872,4.18934096250368
159994.563219564,4.18934096250368
165940.527886256,4.18934096250368
171886.492552949,4.21588375887329
177832.457219641,4.18934096250368
183778.421886333,4.21588375887329
189724.386553026,4.21588375887329
195670.351219718,4.24242655524289
201616.315886411,4.24242655524289
207562.280553103,4.24242655524289
213508.245219795,4.2556979534277
219454.209886488,4.2689693516125
225400.17455318,4.2689693516125
231346.139219872,4.2689693516125
237292.103886565,4.29551214798211
243238.068553257,4.2822407497973
249184.03321995,4.29551214798211
255129.997886642,4.29551214798211
261075.962553334,4.29551214798211
267021.927220027,4.32205494435172
272967.891886719,4.32205494435172
278913.856553411,4.33532634253652
284859.821220104,4.34859774072132
290805.785886796,4.34859774072132
296751.750553488,4.34859774072132
302697.715220181,4.36186913890613
308643.679886873,4.36186913890613
314589.644553566,4.36186913890613
320535.609220258,4.36186913890613
326481.57388695,4.37514053709094
332427.538553643,4.37514053709094
338373.503220335,4.37514053709094
344319.467887028,4.38841193527573
350265.43255372,4.38841193527573
356211.397220412,4.38841193527573
362157.361887105,4.40168333346054
368103.326553797,4.41495473164535
374049.291220489,4.41495473164535
379995.255887182,4.41495473164535
385941.220553874,4.41495473164535
391887.185220566,4.42822612983015
397833.149887259,4.42822612983015
403779.114553951,4.42822612983015
409725.079220644,4.44149752801495
415671.043887336,4.44149752801495
421617.008554028,4.44149752801495
427562.973220721,4.44149752801495
433508.937887413,4.45476892619975
439454.902554106,4.46804032438456
445400.867220798,4.46804032438456
451346.83188749,4.46804032438456
457292.796554183,4.48131172256937
463238.761220875,4.48131172256937
469184.725887567,4.48131172256937
475130.69055426,4.49458312075416
481076.655220952,4.49458312075416
504860.513887722,4.50785451893897
510806.478554414,4.52112591712378
516752.443221106,4.53439731530858
522698.407887799,4.53439731530858
528644.372554491,4.53439731530858
534590.337221183,4.53439731530858
629725.771888261,4.82636807537426
630221.268943819,4.82636807537426
641617.701221646,4.85291087174387
647563.665888338,4.85291087174387
653509.630555031,4.86618226992868
659455.595221723,4.87945366811348
671347.524555108,4.85291087174387
683239.453888493,4.89272506629828
689185.418555185,4.90599646448309
695131.383221877,4.90599646448309
701077.34788857,4.91926786266789
707023.312555262,4.93253926085269
712969.277221955,4.93253926085269
718915.241888647,4.93253926085269
724861.206555339,4.93253926085269
730807.171222032,4.9458106590375
736753.135888724,4.9458106590375
742699.100555417,4.97235345540711
748645.065222109,4.98562485359191
760536.994555494,4.98562485359191
766482.959222186,4.98562485359191
772428.923888878,4.98562485359191
778374.888555571,4.98562485359191
784320.853222263,4.98562485359191
790266.817888955,4.98562485359191
796212.782555648,4.99889625177671
802158.74722234,5.01216764996152
808104.711889033,5.01216764996152
